Restaurant ID,Restaurant Name,Menu Item,Description,Price,Link,Calories,Protein (g),Fat (g),Carbs (g)
15,Hoods Resto & Bar,Kalamaja Beef Lasagna,"Bolognese sauce, béchamel sauce, lasagna sheets, Parmesan cheese, and mozzarella cheese. Served with garlic bread.",AED 67,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,511,24,29,37
15,Hoods Resto & Bar,Parioli Spaghetti Bolognese,Bolognese sauce mixed with spaghetti and Parmesan cheese. Served with garlic bread.,AED 68,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,745,23,25,95
15,Hoods Resto & Bar,Avocado Smoked Salmon Toast,"Protein brown bread, homemade guacamole sauce, smoked salmon, dill leaves, capers, and sea salt. Served with homemade sauce.",AED 48,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,368,19,17,36
15,Hoods Resto & Bar,Harlem Turkey and Cheese Sandwich,"White panini bread, turkey slices, cream cheese, lettuce, and tomato slices. Served with green salad.",AED 45,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,520,28,28,39
15,Hoods Resto & Bar,New York Philly Steak,"Submarine bread, beef strips, homemade sauce, caramelised onion, mushroom, red pepper, Cheddar cheese, and creamy cheese. Served with french fries.",AED 58,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,843,45,38,73
15,Hoods Resto & Bar,King Cross Chicken Fajita,"Tortilla bread, guacamole, sour cream, Mexican sauce, green pepper, red pepper, yellow pepper, and white onion. Served with french fries.",AED 52,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,692,24,35,68
15,Hoods Resto & Bar,Mini Burger,"Selection of beef or chicken, lettuce, grilled tomato, caramelised onion, cheese, and 3 types of homemade sauce. Sides of french fries, and ketchup.",AED 54,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,725,27,38,50
15,Hoods Resto & Bar,Hoods Burger Beef,"Beef patty, Cheddar cheese, lettuce, grilled tomato, caramelised onion, and homemade sauce. Served with french fries.",AED 68,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,869,39,48,47
15,Hoods Resto & Bar,Hoods Burger Chicken,"Fried chicken patty, Cheddar cheese, lettuce, grilled tomato, caramelised onion, and homemade sauce. Served with french fries.",AED 60,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,850,36,51,49
15,Hoods Resto & Bar,Mexican Nachos Chicken Sandwich,"Spinach tortilla bread, Mexican marinated fried chicken, guacamole, jalapeño, nachos, Cheddar cheese, and mozzarella cheese. Side: guacamole sauce, sour cream sauce, and french fries.",AED 57,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,968,41,54,61
15,Hoods Resto & Bar,Akihabara Burrito Chicken,"Chicken, tortilla bread, guacamole, sour cream, red beans, red pepper, green pepper, yellow pepper, white onion, mozzarella cheese, Cheddar cheese, and Mexican rice. Served with guacamole sauce, sour cream sauce, and Mexican sauce.",AED 56,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,476,28,22,39
15,Hoods Resto & Bar,Akihabara Burrito Beef,"Beef, tortilla bread, guacamole, sour cream, red beans, red pepper, green pepper, yellow pepper, white onion, mozzarella cheese, Cheddar cheese, and Mexican rice. Served with guacamole sauce, sour cream, and Mexican sauce.",AED 62,https://deliveroo.ae/menu/Abu Dhabi/al-nahyan/hoods-resto-and-bar?day=today&geohash=thqew2ggd2zv&time=ASAP,543,32,28,36
16,Em Sherif Cafe,Plat Du Jour,Serving 2.,AED 109,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,860,37,56,58
16,Em Sherif Cafe,Fatayer Bakleh,Currently sold out,AED 48,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,238,9,7,38
16,Em Sherif Cafe,Lahme Bi Ajeen,"Minced Meat Pie, Pomegranate Optional",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,195,7,13,12
16,Em Sherif Cafe,Bokjat Jebneh,"Homemade Cheese Mix Pie , Leafy greens",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,295,18,24,8
16,Em Sherif Cafe,Cheese,Homemade cheese mix served with vegetable platter.,AED 51,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,234,4,12,28
16,Em Sherif Cafe,Zaatar,Homemade thyme mix with vegetable platter.,AED 36,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,243,1,15,30
16,Em Sherif Cafe,Jam and Butter,"Breakfast special, seasonal jam served with toasted flatbread.",AED 62,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,216,10,1,37
16,Em Sherif Cafe,Grilled Halloumi,"Pan Fried Halloumi, Extra virgin Olive Oil",AED 53,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,246,18,20,0
16,Em Sherif Cafe,Hummus,Creamy hummus,AED 39,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,176,6,13,9
16,Em Sherif Cafe,Moutabbal,Smoked Eggplant Dip,AED 39,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,98,2,8,6
16,Em Sherif Cafe,Mouhamara,Roasted sweet pepper and Walnut Dip,AED 46,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,142,3,11,7
16,Em Sherif Cafe,Bemieh Bil Zeit,"Okra, olive oil.",AED 41,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,87,2,8,3
16,Em Sherif Cafe,Mloukhiye Bi Zeit,"Mloukhiye in olive oil , Tahini",AED 41,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,225,5,9,36
16,Em Sherif Cafe,Berghol Banadoura,Bulgur Cooked in Tomato Sauce,AED 40,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,181,5,1,38
16,Em Sherif Cafe,Batata Harra,"Spicy potato, coriander.",AED 46,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,207,4,14,12.
16,Em Sherif Cafe,Hummus with Minced Beef,Black Angus,AED 71,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,156,6,9,12
16,Em Sherif Cafe,Assafir Tiyan (6 pcs),"Figbird, pomegranate molasses.",AED 114,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,220,2,0.6,54
16,Em Sherif Cafe,Lentil Soup,Currently sold out,AED 28,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,250, 12, 8, 30
16,Em Sherif Cafe,Chicken Livers,"Garlic, Pickled Cucumber and Coriander",AED 53,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,194,19,10,4
16,Em Sherif Cafe,Balila,"Chickpeas, cumin, olive oil.",AED 38,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,108,4,5,13
16,Em Sherif Cafe,Makanek,"Lebanese sausages, pomegranate molasses.",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,230,14,15,9
16,Em Sherif Cafe,Soujouk,"Spiced Sausages, Shakshouka",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,280,14,24,4.5
16,Em Sherif Cafe,Eggplant,"Marinated Eggplant in Pomegranate Molasses, Crispy Bread, Mint",AED 53,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,152,2,10,15
16,Em Sherif Cafe,Chickpea,"Chickpeas, Yogurt, Crispy bread, Cumin",AED 39,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,218,7,10,23
16,Em Sherif Cafe,Moghrabiyeh,"Large Grain Spiced Bulgur, Yogurt, Crispy Bread",AED 51,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,256,6,9,40
16,Em Sherif Cafe,Taouk,Chicken skewers.,AED 60,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,300,30,15,54
16,Em Sherif Cafe,Lentil,"Pomegranate, coriander, radish, olive oil.",AED 48,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,116,4,5,15
16,Em Sherif Cafe,Beetroot,"Honey Tahini, Lemon Mustard, Purslane",AED 53,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,198,4,14,13
16,Em Sherif Cafe,Artichoke,"Chopped Basil, Almonds, Lemon Garlic Dressing",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,325,7,29,12
16,Em Sherif Cafe,Citrus Kale,"Avocado, Almonds, Citrus Dressing",AED 55,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,297,7,25,10
16,Em Sherif Cafe,Potato Mash,"Leafy greens, Olive, Tomato, Sesame, Parsley oil",AED 48,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,182,3,14,12
16,Em Sherif Cafe,Raheb,Smoked Eggplant salad,AED 51,https://deliveroo.ae/menu/Abu Dhabi/al-khubeirah/em-sherif-cafe-abu-dhabi?day=today&geohash=thqew2ggd2zv&time=ASAP,145,1,13,1
17,Momos By S3J,Coke,250ml.,AED 3.50,https://deliveroo.ae/menu/Abu Dhabi/al-zahiyah/momos-by-s3j?day=today&geohash=thqew2ggd2zv&time=ASAP,105,0,0,27
17,Momos By S3J,Pepsi,250 ml.,AED 3.50,https://deliveroo.ae/menu/Abu Dhabi/al-zahiyah/momos-by-s3j?day=today&geohash=thqew2ggd2zv&time=ASAP,92,0,0,24
17,Momos By S3J,Fanta,250ml.,AED 3.50,https://deliveroo.ae/menu/Abu Dhabi/al-zahiyah/momos-by-s3j?day=today&geohash=thqew2ggd2zv&time=ASAP,121,0,0,31
19,Chor Malee Thai Restaurant,Crispy Fried Mussels or Seafood Pancake ทะเล หอยทอด,Thai style crisp fried mussels or seafood pancake with egg served with bean sprouts and sweet chili sauce,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,364,17,22,25
19,Chor Malee Thai Restaurant,Deep Fried Wonton Chips เกี๊ยวทอด,Deep Fried Thai Fresh Wonton Served With Thai Sweet chili Sauce,AED 15,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,122,2,7,14
19,Chor Malee Thai Restaurant,Sweet Corn Fried ข้าวโพดทอด,Deep Fried Sweet Corn Served With Thai Sweet Palm And Peanut Sauce,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,183,7,11,31
19,Chor Malee Thai Restaurant,Deep Fresh Wonton Chips With Tom Yum Sauce เกี๊ยวทอดซอสต้มยำ,Deep Fried Thai Fresh Wonton Served With Tom Yum Sauce,AED 20,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,145,3,6,15
19,Chor Malee Thai Restaurant,Fried Chicken Wings With Fish Sauce ปีกไก่ทอดน้ำปลา,Thai Style Fried Chicken Wings With Fish Sauce Served With Sweet Chili Sauce,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,273,16,20,12
19,Chor Malee Thai Restaurant,Hat Yai Fried Chicken Wings ไก่ทอดหาดใหญ่,Thai Style Fried Chicken Wings With Thai  Herbs And Pepper Served With Sweet,AED 40,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,236,12,15,11
19,Chor Malee Thai Restaurant,Tom Yum Fried Chicken Wings ปีกไก่ทอดซอสต้มยำ,Thai Style Fried Chicken Wings Served With Tom Yum Sauce,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,274,19,16,9
19,Chor Malee Thai Restaurant,Pad Thai ผัดไทย,Thai Stir Fried Signature Noodles With Tamarind Sauce And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,323,10,7,50
19,Chor Malee Thai Restaurant,Crispy Wonton Pad Thai ผัดไทยเกี๊ยวกรอบ,Crispy Fried Thai Fresh Wonton Served With Tamarind Sauce And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,368,14,17,43
19,Chor Malee Thai Restaurant,Pad See Ew Sen Yai ผัดซีอิ๊วเส้นใหญ่,Stir Fried Fresh Wide Noodles with Soya Black Sauce And Vegetables And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,375,10,16,48
19,Chor Malee Thai Restaurant,Pad See Ew Sen Mee ผัดซีอิ๊วเส้นหมี่,Stir Fried  Rice Vermicelli Noodles with Soya Black Sauce And Vegetables And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,96,2,4,13
19,Chor Malee Thai Restaurant,Thai Green Curry แกงเขียวหวาน,Green Curry In Coconut milk With Zucchini Green And Sweet Basil And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,280,20,18,6
19,Chor Malee Thai Restaurant,Thai Red Curry แกงเผ็ด,Red Curry In Coconut milk With Zucchini Green And Sweet Basil And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,315,20,24,6
19,Chor Malee Thai Restaurant,Tom Yum ต้มยำ,Spicy and sour with Thai herbs soup and choice of protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,75,5,2,9
19,Chor Malee Thai Restaurant,Tom Kha ต้มข่า,Coconut soup with Thai herbs and choice of protein.,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,215,15,15,9
19,Chor Malee Thai Restaurant,Beef or Chicken Soup เกาเหลาเนื้อ-ไก่,Thai style beef or chicken soup with vegetables,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,180,12,8,8
19,Chor Malee Thai Restaurant,Stir Fried Morning Glory ผัดผักบุ้ง,Thai Style Stir Fried Morning Glory With Soya light And Oyster Sauce,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,70,3,4,6
19,Chor Malee Thai Restaurant,Stir Fried Cabbage กะหล่ำปลีผัดน้ำปลา,Thai Style Stir Fried Cabbage With Fish Sauce And Oyster Sauce,AED 32,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,45,2,2,5
19,Chor Malee Thai Restaurant,Stir Fried Mixed Vegetables ผัดผักรวมมิตร,Thai Style Stir Fried Mixed Vegetables With Soya light And Oyster Sauce,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,90,3,6,6
19,Chor Malee Thai Restaurant,Fried Rice  ข้าวผัด,Thai Fried Rice With Egg And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,250,8,8,34
19,Chor Malee Thai Restaurant,Tom Yum Fried Rice ข้าวผัดต้มยำ,Thai Fried Rice in Tom Yum Sauce And Choice Of Protein,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,511,16,13,78
19,Chor Malee Thai Restaurant,Minced Shrimp Omelet ข้าวไข่เจียวกุ้งสับ,Thai Style Steamed Rice Topping With Minced Shrimp Omelet Served With Sweet Chili Sauce,AED 37,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,265,11,18,33
19,Chor Malee Thai Restaurant,Thai Omelet ข้าวไข่เจียว,Thai Style Steamed Rice Topping With Thai Omelet Served With Sweet Chili Sauce,AED 30,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,373,19,27,21
19,Chor Malee Thai Restaurant,Minced Chicken Omelet ข้าวไข่เจียวไก่สับ,Thai Style Steamed Rice Topping With Minced Chicken Omelet Served With Sweet Chili Sauce,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,294,14,19,31
19,Chor Malee Thai Restaurant,Crab Stick Omelet ข้าวไข่เจียวปูอัด,Thai Style Steamed Rice Topping With Crab Stick Omelet Served With Sweet Chili Sauce,AED 35,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,425,21,23,53
19,Chor Malee Thai Restaurant,Pad Kra Prao ข้าว กะเพรา ไข่ดาว,Thai Stir Fried Hot Basil And Choice Of Protein Served With Steamed Rice Topping With Fried Egg,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,578,21,35,45
19,Chor Malee Thai Restaurant,Stir Fried Garlic And Black Pepper Sauce ข้าวไก่ หมึก กุ้ง เนื้อ ทอดกระเทียม ไข่ดาว,Thai Stir Fried Garlic And Black Pepper Sauce And Choice Of Protein Served With Steamed Rice Topping with Fried Egg,AED 0,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,609,25,36,53
19,Chor Malee Thai Restaurant,Thai Jasmine Rice  ข้าวสวย,Steamed Jasmine Rice from Thailand,AED 7,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,205,4,0,45
19,Chor Malee Thai Restaurant,Thai Sticky Rice  ข้าวเหนียว,Thai Homemade Sticky Rice,AED 12,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,169,2,0,38
19,Chor Malee Thai Restaurant,Thai Fresh Vegetables  ชุดผักสดพริกคั่วกะปิ,Thai Fresh Vegetables (Fresh Sweet Basil Fresh Cabbage Bean Sprouts And Green Chili),AED 10,https://deliveroo.ae/menu/Abu Dhabi/al-danah/chor-malee-thai-restaurant?day=today&geohash=thqew2ggd2zv&time=ASAP,42,2,0,9
